Fecha,Pais,Marca,Cliente,Ingresos,Gastos
08/04/2021 00:00,Peru,NeuroNet,Sector publico,15056.72,11690
10/04/2021 00:00,Mexico,Cybernova,Sector publico,72600.311,54586.7
11/04/2021 00:00,Peru,OmegaTech,Consumidores finales,2629073.077,2187388.8
11/04/2021 00:00,Peru,Cybernova,Sector publico,13294.82,9790
11/04/2021 00:00,Chile,NeuroNet,Pequenias y medianas empresas,223996.5,205125
13/04/2021 00:00,Mexico,NexTec,Consumidores finales,157569.2308,136560
13/04/2021 00:00,Chile,NexTec,Sector publico,11263.84,9040
14/04/2021 00:00,Chile,Cybernova,Instituciones educativas,34983.45,27438
14/04/2021 00:00,Peru,NeuroNet,Sector publico,1907193.12,1539969.6
14/04/2021 00:00,Mexico,OmegaTech,Pequenias y medianas empresas,139230,136500
15/04/2021 00:00,Mexico,Innovatech,Grandes clientes,18972,16740
16/04/2021 00:00,Chile,NexTec,Instituciones educativas,110613.9352,81035.85
16/04/2021 00:00,Argentina,Innovatech,Consumidores finales,505541.1202,424858.8
16/04/2021 00:00,Chile,Cybernova,Sector publico,14497.56,10460
16/04/2021 00:00,Uruguay,Cybernova,Grandes clientes,18519.12,15606
17/04/2021 00:00,Argentina,NeuroNet,Sector publico,11312.7455,9079.25
17/04/2021 00:00,Mexico,NeuroNet,Grandes clientes,4007.64,3303
18/04/2021 00:00,Peru,Innovatech,Sector publico,3408082.3,2583386
18/04/2021 00:00,Uruguay,OmegaTech,Sector publico,97503.25,51317.5
19/04/2021 00:00,Argentina,NeuroNet,Sector publico,1329836.76,1062235.2
19/04/2021 00:00,Mexico,NeuroNet,Pequenias y medianas empresas,116640,108000
19/04/2021 00:00,Argentina,NexTec,Pequenias y medianas empresas,2565050.4,2429025
20/04/2021 00:00,Mexico,Cybernova,Grandes clientes,12802.2,10107
20/04/2021 00:00,Mexico,OmegaTech,Grandes clientes,3085.8828,2543.31
21/04/2021 00:00,Mexico,Cybernova,Instituciones educativas,77952.63,54703.6
21/04/2021 00:00,Argentina,Innovatech,Sector publico,519027.11,410173.4
22/04/2021 00:00,Uruguay,Cybernova,Consumidores finales,413723.0769,358560
23/04/2021 00:00,Mexico,NeuroNet,Consumidores finales,357761.25,303732
23/04/2021 00:00,Argentina,Innovatech,Sector publico,46042.36,25298
23/04/2021 00:00,Mexico,OmegaTech,Sector publico,145732.16,121638.4
24/04/2021 00:00,Argentina,NeuroNet,Sector publico,4539,2670
24/04/2021 00:00,Argentina,NeuroNet,Sector publico,57848.1372,44913.15
24/04/2021 00:00,Peru,Cybernova,Grandes clientes,28855.56,22311
25/04/2021 00:00,Chile,NeuroNet,Sector publico,1566432,1292928
26/04/2021 00:00,Chile,Cybernova,Instituciones educativas,72251.088,49150.4
26/04/2021 00:00,Peru,Cybernova,Sector publico,1897343,1499420
26/04/2021 00:00,Uruguay,NexTec,Grandes clientes,31731.48,24039
27/04/2021 00:00,Chile,NexTec,Instituciones educativas,29364.66,21996
27/04/2021 00:00,Uruguay,NexTec,Consumidores finales,489753,420076.8
27/04/2021 00:00,Mexico,Cybernova,Sector publico,8139.6,6840
27/04/2021 00:00,Argentina,Cybernova,Sector publico,40063.1112,31104.9
30/04/2021 00:00,Chile,Cybernova,Sector publico,13027.2,7080
30/04/2021 00:00,Chile,NexTec,Pequenias y medianas empresas,391716,351000
01/05/2021 00:00,Mexico,OmegaTech,Instituciones educativas,159990.012,117208.8
01/05/2021 00:00,Uruguay,NexTec,Consumidores finales,324841.8462,314265.6
01/05/2021 00:00,Argentina,NexTec,Sector publico,237218.8,179816
02/05/2021 00:00,Uruguay,OmegaTech,Grandes clientes,12406.8,9495
02/05/2021 00:00,Uruguay,Innovatech,Grandes clientes,12794.64,10782
03/05/2021 00:00,Uruguay,Cybernova,Sector publico,29785.581,24454.5
03/05/2021 00:00,Argentina,NexTec,Grandes clientes,25692,19269
03/05/2021 00:00,Argentina,NexTec,Grandes clientes,9322.8,8226
04/05/2021 00:00,Peru,NeuroNet,Sector publico,1017338,771160
05/05/2021 00:00,Chile,NeuroNet,Instituciones educativas,20423.25,15650
05/05/2021 00:00,Uruguay,OmegaTech,Sector publico,29978.55,16117.5
05/05/2021 00:00,Chile,Innovatech,Sector publico,44629.816,36225.5
07/05/2021 00:00,Uruguay,Cybernova,Sector publico,6711.81,5155
07/05/2021 00:00,Uruguay,Cybernova,Sector publico,2964428.775,2224391
11/05/2021 00:00,Uruguay,Cybernova,Consumidores finales,616673.0769,397020
11/05/2021 00:00,Mexico,OmegaTech,Sector publico,41942.544,34836
13/05/2021 00:00,Uruguay,Cybernova,Consumidores finales,593681.9712,509220
14/05/2021 00:00,Chile,NexTec,Consumidores finales,384447.1154,319860
14/05/2021 00:00,Peru,NexTec,Sector publico,35585.6,19340
16/05/2021 00:00,Chile,Innovatech,Sector publico,550663.47,459622.8
17/05/2021 00:00,Argentina,Cybernova,Sector publico,884205,729820
17/05/2021 00:00,Uruguay,NexTec,Pequenias y medianas empresas,313104,296500
18/05/2021 00:00,Peru,Cybernova,Consumidores finales,387643.2404,329101.2
19/05/2021 00:00,Mexico,OmegaTech,Consumidores finales,195360.5769,189000
20/05/2021 00:00,Peru,OmegaTech,Instituciones educativas,14981.25,11750
21/05/2021 00:00,Chile,NeuroNet,Sector publico,404176.5,329940
21/05/2021 00:00,Mexico,Cybernova,Pequenias y medianas empresas,159570,147750
21/05/2021 00:00,Peru,OmegaTech,Pequenias y medianas empresas,985849.92,855772.5
22/05/2021 00:00,Argentina,NexTec,Instituciones educativas,28623,20300
23/05/2021 00:00,Uruguay,NexTec,Sector publico,123124.56,66196
25/05/2021 00:00,Mexico,Innovatech,Instituciones educativas,5016,3800
25/05/2021 00:00,Uruguay,Cybernova,Pequenias y medianas empresas,267561,239750
26/05/2021 00:00,Chile,OmegaTech,Sector publico,1317498.683,988599.3
26/05/2021 00:00,Argentina,Innovatech,Sector publico,449458.24,379412.8
26/05/2021 00:00,Mexico,OmegaTech,Grandes clientes,22948.4832,18309.96
27/05/2021 00:00,Argentina,Cybernova,Consumidores finales,75158.6538,69480
27/05/2021 00:00,Mexico,NeuroNet,Pequenias y medianas empresas,1504140,1424375
27/05/2021 00:00,Uruguay,NexTec,Grandes clientes,12794.64,10782
29/05/2021 00:00,Chile,NeuroNet,Instituciones educativas,3139.2,2180
29/05/2021 00:00,Mexico,OmegaTech,Pequenias y medianas empresas,1359514.8,1156050
30/05/2021 00:00,Chile,OmegaTech,Sector publico,1661821.7,1299469.6
31/05/2021 00:00,Uruguay,Cybernova,Sector publico,460346.25,359970
31/05/2021 00:00,Mexico,Innovatech,Grandes clientes,26114.4,21060
01/06/2021 00:00,Mexico,NeuroNet,Grandes clientes,27102.096,20741.4
02/06/2021 00:00,Peru,NeuroNet,Instituciones educativas,52734,41360
02/06/2021 00:00,Uruguay,OmegaTech,Sector publico,731472,566020
02/06/2021 00:00,Peru,NexTec,Sector publico,6756.4,5080
03/06/2021 00:00,Peru,NexTec,Consumidores finales,219649.0385,188400
03/06/2021 00:00,Chile,OmegaTech,Sector publico,39820.8,20740
03/06/2021 00:00,Chile,Cybernova,Grandes clientes,22271.04,18981
03/06/2021 00:00,Chile,NexTec,Grandes clientes,50626.0848,39143.88
04/06/2021 00:00,Uruguay,NexTec,Sector publico,33031.6,17570
04/06/2021 00:00,Argentina,Cybernova,Sector publico,354277,306020
04/06/2021 00:00,Mexico,NexTec,Sector publico,4573.94,3267.1
07/06/2021 00:00,Peru,Cybernova,Consumidores finales,133016.8269,130200
09/06/2021 00:00,Argentina,Innovatech,Consumidores finales,132878.9423,111672
09/06/2021 00:00,Mexico,NexTec,Sector publico,40775.68,23168
09/06/2021 00:00,Peru,NexTec,Grandes clientes,17449.938,15043.05
10/06/2021 00:00,Argentina,NexTec,Sector publico,50597,26630
12/06/2021 00:00,Argentina,Cybernova,Consumidores finales,9231.9231,5715
14/06/2021 00:00,Peru,Innovatech,Sector publico,25174.926,19545.75
14/06/2021 00:00,Argentina,NeuroNet,Pequenias y medianas empresas,382788,343000
14/06/2021 00:00,Argentina,NeuroNet,Pequenias y medianas empresas,260580,252500
15/06/2021 00:00,Peru,Cybernova,Consumidores finales,238675.9615,204720
16/06/2021 00:00,Chile,NexTec,Consumidores finales,341415,315619.2
17/06/2021 00:00,Peru,OmegaTech,Instituciones educativas,20390.37,14938
17/06/2021 00:00,Peru,NeuroNet,Consumidores finales,543780,471276
18/06/2021 00:00,Argentina,Innovatech,Instituciones educativas,22794.3,17670
18/06/2021 00:00,Uruguay,Innovatech,Sector publico,13939.9274,10592.65
18/06/2021 00:00,Uruguay,OmegaTech,Pequenias y medianas empresas,462861,414750
18/06/2021 00:00,Peru,Cybernova,Grandes clientes,27799.2,23166
19/06/2021 00:00,Chile,Cybernova,Sector publico,46507.104,25275.6
19/06/2021 00:00,Mexico,Cybernova,Pequenias y medianas empresas,2294884.8,2078700
20/06/2021 00:00,Uruguay,Cybernova,Consumidores finales,81281.25,79560
21/06/2021 00:00,Argentina,NexTec,Consumidores finales,1222463.813,1117681.2
23/06/2021 00:00,Mexico,NeuroNet,Consumidores finales,179713.5577,166135.2
23/06/2021 00:00,Chile,OmegaTech,Sector publico,31308.4128,24046.4
23/06/2021 00:00,Mexico,OmegaTech,Sector publico,9716.08,5520.5
24/06/2021 00:00,Peru,OmegaTech,Instituciones educativas,28299.75,19450
24/06/2021 00:00,Mexico,Innovatech,Sector publico,107156,89440
24/06/2021 00:00,Chile,NexTec,Grandes clientes,10569.12,8172
25/06/2021 00:00,Uruguay,Cybernova,Sector publico,10420.62,8655
26/06/2021 00:00,Peru,NeuroNet,Pequenias y medianas empresas,1052565.15,963887.5
27/06/2021 00:00,Uruguay,NexTec,Instituciones educativas,50378.454,35729.4
27/06/2021 00:00,Uruguay,OmegaTech,Sector publico,1675070.88,1296185.8
27/06/2021 00:00,Peru,Cybernova,Sector publico,27287.26,14514.5
27/06/2021 00:00,Peru,OmegaTech,Grandes clientes,42091.3656,36285.66
27/06/2021 00:00,Argentina,NexTec,Grandes clientes,15637.6896,13637.52
29/06/2021 00:00,Mexico,NexTec,Consumidores finales,7131.9231,4415
30/06/2021 00:00,Uruguay,Cybernova,Consumidores finales,112860,98841.6
02/07/2021 00:00,Uruguay,NeuroNet,Sector publico,936138,747760
02/07/2021 00:00,Mexico,NeuroNet,Sector publico,15083.25,12675
04/07/2021 00:00,Argentina,NexTec,Consumidores finales,94668.75,79560
04/07/2021 00:00,Uruguay,NeuroNet,Sector publico,201285,166140
04/07/2021 00:00,Mexico,OmegaTech,Sector publico,19971.6,11220
04/07/2021 00:00,Uruguay,Innovatech,Pequenias y medianas empresas,879784.2,814615
05/07/2021 00:00,Uruguay,Cybernova,Instituciones educativas,13680.8595,9212.7
05/07/2021 00:00,Uruguay,OmegaTech,Sector publico,116463.501,84028.5
05/07/2021 00:00,Peru,NeuroNet,Pequenias y medianas empresas,2662952.16,2580380
07/07/2021 00:00,Chile,OmegaTech,Sector publico,7388.85,5675
07/07/2021 00:00,Peru,NexTec,Sector publico,13069.888,7103.2
07/07/2021 00:00,Peru,NexTec,Pequenias y medianas empresas,185351.76,177540
08/07/2021 00:00,Chile,Cybernova,Consumidores finales,385733.6538,327480
08/07/2021 00:00,Chile,NeuroNet,Sector publico,1054900.665,861143.4
08/07/2021 00:00,Peru,NeuroNet,Grandes clientes,24719.4,19935
09/07/2021 00:00,Peru,Cybernova,Consumidores finales,219649.0385,188400
09/07/2021 00:00,Peru,NexTec,Sector publico,53257.6,29920
09/07/2021 00:00,Uruguay,Cybernova,Pequenias y medianas empresas,87906,80500
10/07/2021 00:00,Mexico,NexTec,Instituciones educativas,37080,24720
10/07/2021 00:00,Uruguay,Cybernova,Grandes clientes,25904.34,21829.5
11/07/2021 00:00,Mexico,Innovatech,Sector publico,1949582.25,1462890
13/07/2021 00:00,Argentina,NexTec,Instituciones educativas,78702.624,59623.2
13/07/2021 00:00,Argentina,NexTec,Sector publico,12793.9581,9230.85
13/07/2021 00:00,Uruguay,NexTec,Sector publico,28942.4625,21761.25
14/07/2021 00:00,Mexico,NeuroNet,Instituciones educativas,29246.4,20310
14/07/2021 00:00,Peru,Cybernova,Grandes clientes,75202.8,56402.1
15/07/2021 00:00,Chile,NeuroNet,Sector publico,4301.85,3615
15/07/2021 00:00,Argentina,NeuroNet,Sector publico,148815.8595,107370.75
17/07/2021 00:00,Mexico,OmegaTech,Sector publico,17476.06,14515
19/07/2021 00:00,Chile,NexTec,Sector publico,13027.2,7080
21/07/2021 00:00,Peru,OmegaTech,Consumidores finales,406269.2308,261560
21/07/2021 00:00,Uruguay,Cybernova,Consumidores finales,5109.5423,3195
21/07/2021 00:00,Mexico,Innovatech,Consumidores finales,483767.3077,314600
22/07/2021 00:00,Uruguay,OmegaTech,Sector publico,10985.7706,8347.85
23/07/2021 00:00,Uruguay,Innovatech,Instituciones educativas,34095.6,22960
23/07/2021 00:00,Peru,NeuroNet,Pequenias y medianas empresas,725907,664750
23/07/2021 00:00,Mexico,NeuroNet,Grandes clientes,21502.6416,18536.76
24/07/2021 00:00,Peru,Cybernova,Sector publico,11868,6450
25/07/2021 00:00,Argentina,NeuroNet,Sector publico,299171.25,255450
25/07/2021 00:00,Chile,NeuroNet,Sector publico,210700,182000
25/07/2021 00:00,Argentina,OmegaTech,Sector publico,865769.625,756639
26/07/2021 00:00,Argentina,NeuroNet,Grandes clientes,49405.5144,38200.14
27/07/2021 00:00,Argentina,NeuroNet,Sector publico,2681229.6,2213078.4
27/07/2021 00:00,Chile,Cybernova,Pequenias y medianas empresas,1612071.24,1509430
28/07/2021 00:00,Argentina,OmegaTech,Grandes clientes,37319.04,27989.28
29/07/2021 00:00,Argentina,Cybernova,Sector publico,18721.08,14535
31/07/2021 00:00,Mexico,Innovatech,Instituciones educativas,113456.043,84985.8
31/07/2021 00:00,Chile,OmegaTech,Grandes clientes,25932.72,20691
01/08/2021 00:00,Uruguay,Innovatech,Instituciones educativas,16748.55,12270
03/08/2021 00:00,Chile,NexTec,Pequenias y medianas empresas,3056936.4,2710050
04/08/2021 00:00,Chile,NexTec,Instituciones educativas,20826,15600
04/08/2021 00:00,Chile,NexTec,Sector publico,178549.308,100308.6
04/08/2021 00:00,Uruguay,OmegaTech,Sector publico,3792.299,3149.75
04/08/2021 00:00,Peru,OmegaTech,Pequenias y medianas empresas,407376,353625
04/08/2021 00:00,Argentina,NeuroNet,Pequenias y medianas empresas,263185.8,255025
05/08/2021 00:00,Argentina,Innovatech,Sector publico,34603.8368,28410.375
06/08/2021 00:00,Uruguay,OmegaTech,Sector publico,3693.76,2720
06/08/2021 00:00,Peru,NeuroNet,Sector publico,93767.208,53889.2
07/08/2021 00:00,Chile,NexTec,Grandes clientes,5809.6896,4736.16
07/08/2021 00:00,Uruguay,Innovatech,Grandes clientes,10619.5512,8949.06
08/08/2021 00:00,Mexico,NexTec,Consumidores finales,115106.25,105240
08/08/2021 00:00,Mexico,Cybernova,Sector publico,769814.5,628420
09/08/2021 00:00,Mexico,OmegaTech,Instituciones educativas,8744.25,6550
09/08/2021 00:00,Peru,NexTec,Consumidores finales,335336.5385,300000
09/08/2021 00:00,Chile,Innovatech,Sector publico,10262.07,8055
09/08/2021 00:00,Argentina,Innovatech,Grandes clientes,24308.1552,18603.18
10/08/2021 00:00,Chile,NexTec,Sector publico,704329.92,533894.4
10/08/2021 00:00,Chile,OmegaTech,Sector publico,896098.28,756446.6
11/08/2021 00:00,Mexico,OmegaTech,Sector publico,484060.5,363220
12/08/2021 00:00,Uruguay,NexTec,Sector publico,24757,13030
12/08/2021 00:00,Mexico,NeuroNet,Grandes clientes,22302.24,17244
14/08/2021 00:00,Chile,NexTec,Grandes clientes,42997.68,36234
18/08/2021 00:00,Argentina,Cybernova,Consumidores finales,373514.4231,330600
19/08/2021 00:00,Uruguay,Cybernova,Consumidores finales,132738.75,122709.6
20/08/2021 00:00,Argentina,NexTec,Instituciones educativas,43162.812,32699.1
21/08/2021 00:00,Argentina,NeuroNet,Instituciones educativas,40887.45,29310
24/08/2021 00:00,Mexico,OmegaTech,Sector publico,15928,9050
25/08/2021 00:00,Peru,Innovatech,Grandes clientes,18701.928,14764.68
26/08/2021 00:00,Argentina,NexTec,Grandes clientes,30072.48,26226
28/08/2021 00:00,Peru,NeuroNet,Sector publico,1822.59,1315
28/08/2021 00:00,Peru,Cybernova,Sector publico,655357.5,512460
28/08/2021 00:00,Peru,NeuroNet,Sector publico,1115629.06,910717.6
30/08/2021 00:00,Peru,Cybernova,Instituciones educativas,6273,4920
30/08/2021 00:00,Uruguay,NexTec,Consumidores finales,487952.4375,418532.4
31/08/2021 00:00,Argentina,Innovatech,Sector publico,16220.16,8448
01/09/2021 00:00,Chile,NexTec,Consumidores finales,248711.5385,229920
01/09/2021 00:00,Chile,Cybernova,Consumidores finales,198636.0577,189960
01/09/2021 00:00,Uruguay,NexTec,Sector publico,16538.55,12435
02/09/2021 00:00,Chile,Cybernova,Pequenias y medianas empresas,1038082.5,950625
03/09/2021 00:00,Mexico,Cybernova,Pequenias y medianas empresas,481901.4,446205
03/09/2021 00:00,Chile,Cybernova,Pequenias y medianas empresas,223861.44,216920
04/09/2021 00:00,Chile,Cybernova,Pequenias y medianas empresas,1343168.64,1301520
06/09/2021 00:00,Argentina,Innovatech,Sector publico,10423.2,6060
07/09/2021 00:00,Peru,Cybernova,Instituciones educativas,9193.5,6810
07/09/2021 00:00,Peru,NexTec,Sector publico,135884,109720
07/09/2021 00:00,Uruguay,NeuroNet,Sector publico,18236.085,15146.25
08/09/2021 00:00,Peru,NeuroNet,Consumidores finales,120256.7308,106440
08/09/2021 00:00,Chile,OmegaTech,Sector publico,21732.6,12490
09/09/2021 00:00,Argentina,Cybernova,Grandes clientes,16876.8,13185
09/09/2021 00:00,Chile,OmegaTech,Grandes clientes,29156.16,24849
10/09/2021 00:00,Uruguay,Innovatech,Instituciones educativas,16413.579,12024.6
11/09/2021 00:00,Peru,NexTec,Sector publico,640752,495820
12/09/2021 00:00,Peru,OmegaTech,Pequenias y medianas empresas,1613654.55,1510912.5
13/09/2021 00:00,Chile,Innovatech,Consumidores finales,198636.0577,189960
14/09/2021 00:00,Chile,Innovatech,Grandes clientes,40682.898,33902.415
16/09/2021 00:00,Mexico,OmegaTech,Consumidores finales,99633.8942,96390
16/09/2021 00:00,Mexico,OmegaTech,Sector publico,6172.9122,4845.3
16/09/2021 00:00,Uruguay,NeuroNet,Pequenias y medianas empresas,631125,618750
16/09/2021 00:00,Uruguay,Cybernova,Grandes clientes,20759.7762,16741.755
17/09/2021 00:00,Argentina,OmegaTech,Pequenias y medianas empresas,808110,748250
18/09/2021 00:00,Uruguay,Cybernova,Instituciones educativas,16748.55,12270
18/09/2021 00:00,Argentina,OmegaTech,Sector publico,50597,26630
19/09/2021 00:00,Uruguay,Innovatech,Instituciones educativas,136382.4,91840
20/09/2021 00:00,Uruguay,NexTec,Sector publico,683004,539760
20/09/2021 00:00,Argentina,NexTec,Sector publico,405733.44,313960.4
21/09/2021 00:00,Mexico,Cybernova,Pequenias y medianas empresas,287400,239500
24/09/2021 00:00,Uruguay,Innovatech,Instituciones educativas,29254.5,21670
24/09/2021 00:00,Chile,NeuroNet,Instituciones educativas,184461.84,130824
24/09/2021 00:00,Argentina,OmegaTech,Consumidores finales,261594.1731,219844.8
24/09/2021 00:00,Argentina,Cybernova,Sector publico,200165,156520
25/09/2021 00:00,Uruguay,Cybernova,Sector publico,42433.0284,34055.4
25/09/2021 00:00,Mexico,NeuroNet,Pequenias y medianas empresas,236400,197000
26/09/2021 00:00,Uruguay,NexTec,Consumidores finales,180056.25,154440
26/09/2021 00:00,Argentina,OmegaTech,Sector publico,43513.42,22901.8
28/09/2021 00:00,Mexico,NexTec,Sector publico,21112.4,11230
28/09/2021 00:00,Mexico,Innovatech,Sector publico,131300.4,74602.5
29/09/2021 00:00,Uruguay,Innovatech,Consumidores finales,43823.0769,18990
30/09/2021 00:00,Peru,OmegaTech,Instituciones educativas,6127.65,4539
01/10/2021 00:00,Peru,NexTec,Instituciones educativas,8613,6600
01/10/2021 00:00,Argentina,OmegaTech,Grandes clientes,18421.2,16254
02/10/2021 00:00,Chile,NeuroNet,Instituciones educativas,40100.4,28440
02/10/2021 00:00,Mexico,NeuroNet,Consumidores finales,121562.0192,113640
03/10/2021 00:00,Chile,NeuroNet,Sector publico,32162.13,23205
03/10/2021 00:00,Mexico,Cybernova,Pequenias y medianas empresas,678960,615000
05/10/2021 00:00,Uruguay,OmegaTech,Consumidores finales,260192.3077,216480
05/10/2021 00:00,Chile,Cybernova,Sector publico,20794.8,11180
05/10/2021 00:00,Peru,Cybernova,Sector publico,7911.54,6210
05/10/2021 00:00,Peru,NeuroNet,Sector publico,5646.76,4690
05/10/2021 00:00,Chile,NexTec,Sector publico,44729.04,26311.2
06/10/2021 00:00,Peru,NexTec,Consumidores finales,471214.9038,421560
07/10/2021 00:00,Uruguay,OmegaTech,Consumidores finales,243731.25,222840
07/10/2021 00:00,Peru,OmegaTech,Consumidores finales,339223.5577,332040
07/10/2021 00:00,Argentina,NeuroNet,Sector publico,9837.17,7895
07/10/2021 00:00,Chile,OmegaTech,Sector publico,87799.704,50459.6
08/10/2021 00:00,Peru,Cybernova,Grandes clientes,16282.3008,13721.04
09/10/2021 00:00,Argentina,Cybernova,Sector publico,21009,11175
12/10/2021 00:00,Chile,NeuroNet,Grandes clientes,85911.54,67824.9
14/10/2021 00:00,Peru,NeuroNet,Sector publico,784531.44,654825.6
15/10/2021 00:00,Uruguay,Innovatech,Sector publico,1941439.5,1456780
16/10/2021 00:00,Uruguay,Cybernova,Grandes clientes,19401.66,15646.5
16/10/2021 00:00,Chile,NexTec,Grandes clientes,54575.8752,47595.24
17/10/2021 00:00,Argentina,Cybernova,Sector publico,24035,12650
18/10/2021 00:00,Peru,Innovatech,Sector publico,1017338,771160
19/10/2021 00:00,Argentina,NexTec,Consumidores finales,94668.75,79560
19/10/2021 00:00,Argentina,Innovatech,Consumidores finales,103807.2115,87240
19/10/2021 00:00,Mexico,Cybernova,Consumidores finales,204346.1538,184800
19/10/2021 00:00,Mexico,NeuroNet,Consumidores finales,71114.4231,66480
19/10/2021 00:00,Argentina,NeuroNet,Sector publico,388510.08,300632.8
19/10/2021 00:00,Chile,NexTec,Pequenias y medianas empresas,563304,479000
22/10/2021 00:00,Uruguay,NexTec,Sector publico,33191.235,23947.5
23/10/2021 00:00,Peru,Cybernova,Grandes clientes,7310.64,5482.98
25/10/2021 00:00,Peru,OmegaTech,Consumidores finales,279938.9423,250440
25/10/2021 00:00,Argentina,OmegaTech,Sector publico,597082.5,521820
25/10/2021 00:00,Peru,OmegaTech,Sector publico,27669.3865,20804.05
27/10/2021 00:00,Uruguay,Innovatech,Instituciones educativas,50349.6,37296
27/10/2021 00:00,Mexico,Innovatech,Sector publico,30830.8,16940
27/10/2021 00:00,Peru,NeuroNet,Grandes clientes,32382.414,26114.85
30/10/2021 00:00,Chile,NeuroNet,Consumidores finales,131793.75,110760
30/10/2021 00:00,Mexico,Cybernova,Sector publico,626640,484900
30/10/2021 00:00,Uruguay,Cybernova,Sector publico,644875,479050
31/10/2021 00:00,Mexico,Innovatech,Instituciones educativas,40769.25,28610
31/10/2021 00:00,Argentina,Innovatech,Sector publico,25971.7248,21571.2
31/10/2021 00:00,Peru,Innovatech,Grandes clientes,12722.4,10044
31/10/2021 00:00,Chile,NeuroNet,Grandes clientes,25345.32,20889
01/11/2021 00:00,Uruguay,Cybernova,Sector publico,44378.4,25215
02/11/2021 00:00,Uruguay,OmegaTech,Consumidores finales,31544.8269,19725
03/11/2021 00:00,Uruguay,Cybernova,Consumidores finales,1110576.923,715000
03/11/2021 00:00,Peru,NexTec,Pequenias y medianas empresas,210627,201750
05/11/2021 00:00,Argentina,NeuroNet,Sector publico,18721.08,14535
06/11/2021 00:00,Uruguay,Cybernova,Sector publico,683004,539760
08/11/2021 00:00,Peru,NexTec,Consumidores finales,242660.25,217089.6
08/11/2021 00:00,Argentina,Cybernova,Sector publico,659613.5,538460
09/11/2021 00:00,Chile,NexTec,Consumidores finales,281066.8269,241080
09/11/2021 00:00,Uruguay,NexTec,Consumidores finales,459611.7837,386259.6
10/11/2021 00:00,Chile,Innovatech,Sector publico,40227.3144,31575.6
12/11/2021 00:00,Chile,NexTec,Instituciones educativas,79242.21,60722
13/11/2021 00:00,Uruguay,NexTec,Sector publico,35172,19540
14/11/2021 00:00,Chile,OmegaTech,Sector publico,326922.75,245310
15/11/2021 00:00,Uruguay,Cybernova,Consumidores finales,754539.9231,634118.4
15/11/2021 00:00,Chile,Innovatech,Consumidores finales,1037623.529,880921.2
15/11/2021 00:00,Uruguay,OmegaTech,Sector publico,1172166.24,1012502.4
16/11/2021 00:00,Peru,NeuroNet,Sector publico,416279.5,339820
16/11/2021 00:00,Mexico,Innovatech,Sector publico,1092024.36,881758.8
17/11/2021 00:00,Uruguay,NexTec,Instituciones educativas,36031.5,28260
17/11/2021 00:00,Mexico,NexTec,Consumidores finales,93571.1538,79440
18/11/2021 00:00,Peru,NeuroNet,Grandes clientes,44514.288,36687.6
19/11/2021 00:00,Uruguay,NeuroNet,Pequenias y medianas empresas,124992,112000
20/11/2021 00:00,Argentina,NexTec,Sector publico,87514.448,47562.2
21/11/2021 00:00,Argentina,NeuroNet,Sector publico,83160,70200
21/11/2021 00:00,Chile,OmegaTech,Sector publico,2115812.16,1806604.8
21/11/2021 00:00,Uruguay,NeuroNet,Pequenias y medianas empresas,645300,537750
22/11/2021 00:00,Chile,OmegaTech,Sector publico,9930.9952,7710.4
23/11/2021 00:00,Chile,NexTec,Consumidores finales,328283.6538,303480
23/11/2021 00:00,Argentina,NexTec,Sector publico,3292128,2547480
23/11/2021 00:00,Argentina,Innovatech,Sector publico,50760.984,29512.2
23/11/2021 00:00,Peru,NeuroNet,Pequenias y medianas empresas,76146,64750
24/11/2021 00:00,Uruguay,NexTec,Consumidores finales,277809.2308,243302.4
26/11/2021 00:00,Chile,OmegaTech,Sector publico,90791.424,47287.2
27/11/2021 00:00,Chile,OmegaTech,Sector publico,34356.5376,27886.8
28/11/2021 00:00,Uruguay,NexTec,Instituciones educativas,53594.1,38010
28/11/2021 00:00,Chile,NexTec,Consumidores finales,170701.5288,163245.6
28/11/2021 00:00,Argentina,OmegaTech,Consumidores finales,1231424.423,1205347.2
28/11/2021 00:00,Argentina,Cybernova,Sector publico,45953.4,26410
28/11/2021 00:00,Chile,NexTec,Pequenias y medianas empresas,1926499.68,1638180
29/11/2021 00:00,Uruguay,NexTec,Sector publico,36753.6,19760
29/11/2021 00:00,Uruguay,Cybernova,Grandes clientes,3341.52,2754
30/11/2021 00:00,Argentina,NexTec,Consumidores finales,462456.3462,405014.4
30/11/2021 00:00,Chile,Innovatech,Grandes clientes,19338.24,14503.68
02/12/2021 00:00,Peru,NexTec,Sector publico,50438.388,27713.4
02/12/2021 00:00,Peru,NeuroNet,Sector publico,639472.12,533748.8
03/12/2021 00:00,Argentina,Innovatech,Consumidores finales,47120.1923,39600
04/12/2021 00:00,Uruguay,NeuroNet,Sector publico,492184,388960
04/12/2021 00:00,Uruguay,NeuroNet,Sector publico,578522,499720
05/12/2021 00:00,Uruguay,Innovatech,Sector publico,108622.8,54311.4
06/12/2021 00:00,Mexico,OmegaTech,Instituciones educativas,37050,24700
07/12/2021 00:00,Mexico,NexTec,Pequenias y medianas empresas,700245,641250
07/12/2021 00:00,Uruguay,NexTec,Grandes clientes,46444.5432,39138.66
09/12/2021 00:00,Uruguay,Cybernova,Sector publico,19627,10330
09/12/2021 00:00,Uruguay,Cybernova,Sector publico,4981,2930
